Electric Price,Land Value,Economic Activity,Station Count,Sales Tax,Converted Cost
-2.005718382,-0.385946814,-0.388998199,-0.324794988,-0.751986658,-0.218159336
-0.468450598,-0.558699306,-0.372725729,-0.243103072,-0.751986658,-0.456201185
-0.682824607,-0.543671568,-0.265955876,-0.28394903,-0.751986658,-0.456201185
-0.171724544,-0.556770968,-0.677792131,-0.365640946,-0.751986658,-0.301795661
-0.155227321,-0.557834879,-0.677792131,-0.324794988,-0.751986658,-0.218159336
-0.056727826,-0.317125093,-0.76142806,-0.365640946,-0.779859718,-0.456201185
-0.632200498,-0.453372152,0.400762981,-0.161411157,-0.724113597,-0.301795661
-0.604825315,-0.543139613,-0.428022653,-0.365640946,-0.751986658,-0.456201185
-0.37571672,-0.407225027,-0.469280518,-0.243103072,-0.668367477,-0.218159336
-0.519033788,-0.109064066,-0.469280518,-0.038873284,-0.584748296,-0.218159336
-0.529685267,-0.538285521,-0.469280518,-0.324794988,-0.640494417,-0.218159336
-0.37571672,-0.481765267,-0.469280518,-0.324794988,-0.751986658,-0.218159336
-0.272815777,-0.482230728,-0.469280518,-0.324794988,-0.640494417,-0.218159336
-0.20369864,-0.55663798,0.023486272,-0.324794988,-0.640494417,-0.218159336
-0.20369864,-0.543671568,0.023486272,-0.243103072,-0.751986658,-0.218159336
-0.103836845,-0.549988538,0.023486272,-0.28394903,-0.751986658,-0.218159336
-0.519033788,-0.548991122,0.023486272,-0.324794988,-0.751986658,-0.218159336
-0.3307479,-0.532899473,0.023486272,-0.324794988,-0.751986658,-0.218159336
-0.537643656,-0.540945297,-0.459156128,-0.202257115,-0.640494417,-0.218159336
-0.202910809,-0.525917559,0.023486272,-0.243103072,-0.668367477,-0.218159336
-0.519033788,0.012354738,-0.469280518,-0.038873284,-0.584748296,-0.218159336
-0.336460897,-0.461218493,-0.469280518,-0.038873284,-0.584748296,-0.218159336
-0.519033788,-0.351901673,-0.469280518,-0.324794988,-0.584748296,-0.218159336
-0.519033788,-0.112521775,-0.469280518,-0.202257115,-0.584748296,-0.218159336
-0.519033788,-0.085658031,-0.469280518,1.186505449,-0.584748296,-0.620257054
-0.439122599,-0.516541847,-0.469280518,1.880886731,-0.584748296,-0.218159336
-0.273816182,-0.5468633,-0.584346927,-0.324794988,-0.640494417,-0.218159336
-0.272815777,-0.511155799,-0.469280518,-0.324794988,-0.751986658,-0.218159336
0.719422584,-0.531835562,-0.435140668,-0.324794988,-0.640494417,-0.218159336
-0.207583227,-0.506168718,-0.282847288,-0.324794988,-0.751986658,-0.050886685
-0.130781521,-0.541344264,-0.282847288,-0.324794988,-0.640494417,-0.218159336
-0.519033788,-0.555640563,-0.484625053,-0.324794988,-0.751986658,-0.218159336
-0.519033788,-0.501913075,-0.472051059,-0.28394903,-0.640494417,-0.218159336
0.042938803,-0.529907224,-0.552751965,-0.324794988,-0.640494417,-0.218159336
-0.120982916,-0.542075702,-0.459156128,-0.324794988,-0.640494417,-0.218159336
-0.536297111,-0.542674152,-0.459156128,-0.202257115,-0.640494417,-0.218159336
-0.519033788,-0.484956999,-0.506237544,-0.243103072,-0.751986658,-0.218159336
-0.519033788,-0.473785937,-0.506237544,-0.365640946,-0.640494417,-0.218159336
-0.294833666,-0.549190605,-0.599920723,-0.324794988,-0.751986658,-0.218159336
-0.097652216,-0.549456583,-0.695920088,-0.28394903,-0.640494417,-0.218159336
0.173601706,-0.51840369,1.668122533,-0.202257115,-0.529002176,-0.218159336
0.161593324,-0.534295856,-0.556201189,-0.324794988,-0.529002176,-0.218159336
-0.926153187,-0.268783653,0.486804115,0.08366459,-0.751986658,-0.218159336
0.093302171,-0.541410758,-0.419878665,-0.243103072,-0.751986658,-0.218159336
-0.816253778,-0.424846047,-0.616211804,0.247048421,-0.807732778,-0.218159336
0.029956116,-0.55663798,-0.49073694,0.001972674,-0.696240537,-0.218159336
0.158978742,-0.535891722,-0.663337371,-0.324794988,-0.417509935,-2.019557113
-0.500259924,-0.546730312,-0.467763249,-0.365640946,-0.445382995,-0.990186955
-0.654678702,-0.541676736,-0.676005198,-0.365640946,-0.445382995,-1.086690407
-0.231380576,-0.524853649,-0.32921728,-0.161411157,-0.724113597,-0.700676597
-0.188591394,-0.44898352,-0.301421449,-0.161411157,-0.696240537,-1.183193859
-0.265886037,-0.492736846,-0.301421449,-0.28394903,-0.668367477,1.068553363
0.18123388,-0.519268118,-0.301421449,-0.243103072,-0.724113597,-0.700676597
0.218866093,-0.38122571,-0.301421449,-0.324794988,-0.696240537,-1.665711121
-0.581587253,-0.531370101,-0.301421449,-0.243103072,-0.724113597,-0.218159336
0.681217609,-0.36300624,-0.301421449,-0.324794988,-0.696240537,-1.665711121
0.681217609,-0.103345546,-0.301421449,0.369586294,-0.696240537,-1.075967801
0.681217609,-0.003138461,-0.301421449,1.227351407,-0.696240537,0.553868284
0.681217609,-0.263530594,-0.301421449,-0.161411157,-0.696240537,-1.665711121
0.681217609,-0.487882753,-0.301421449,-0.243103072,-0.696240537,-1.665711121
-0.289784527,-0.541078286,-0.32921728,-0.28394903,-0.724113597,1.22939245
0.042174089,-0.375573685,1.030849916,-0.120565199,-0.640494417,-0.700676597
-0.669001655,-0.54067932,1.030849916,-0.161411157,-0.751986658,-0.700676597
-0.883772489,-0.512352699,-0.342279609,-0.243103072,-0.779859718,0.425197014
-0.615559179,-0.54579939,-0.508164405,-0.324794988,-0.724113597,-0.700676597
0.695160282,-0.540612825,-0.64368372,-0.324794988,-0.724113597,-1.183193859
0.695160282,-0.520132545,-0.64368372,-0.120565199,-0.724113597,-1.183193859
-1.058704947,-0.542408175,-0.218761456,-0.243103072,-0.768710494,-1.022354772
-0.040208486,-0.439607807,-0.474698912,-0.202257115,0.920396954,-1.858718026
-1.275278865,-0.514281037,-0.719823869,-0.324794988,-0.863478898,0.984917038
-1.275278865,-0.416667234,-0.719823869,-0.28394903,-0.863478898,1.711909712
-1.275278865,-0.429035195,2.044256648,-0.243103072,-0.863478898,-0.218159336
-1.275278865,-0.543006624,2.044256648,-0.324794988,-0.863478898,0.746875188
-1.275278865,-0.561492072,-0.719823869,-0.324794988,-0.863478898,2.194426974
-0.399881265,-0.545400423,-0.726193756,-0.28394903,-0.863478898,-0.015502086
-1.097359818,-0.541410758,-0.74644632,-0.324794988,-0.863478898,0.264357926
-0.399881265,-0.548592155,-0.578405854,-0.324794988,-0.863478898,-0.218159336
-0.399881265,-0.539748398,-0.726193756,-0.28394903,-0.863478898,-0.218159336
-1.186319342,-0.549257099,-0.44994246,-0.324794988,-0.863478898,0.746875188
-0.402442642,-0.522991805,-0.157911092,-0.243103072,-0.863478898,-0.218159336
-1.097359818,-0.53662316,-0.352770642,0.042818632,-0.863478898,-0.700676597
-1.008320668,-0.218247897,-0.630864428,-0.324794988,-0.863478898,0.746875188
-0.156577358,-0.541277769,-0.726193756,-0.28394903,-0.863478898,-0.700676597
-0.156577358,-0.535293272,-0.578405854,-0.324794988,-0.863478898,-0.218159336
-0.540461758,-0.494266217,-0.574924681,-0.202257115,-0.863478898,0.264357926
-0.540461758,-0.536889138,-0.574924681,-0.28394903,-0.863478898,-0.218159336
-1.097359818,-0.442001606,-0.574924681,-0.28394903,-0.863478898,0.463798395
-1.097359818,-0.501647098,-0.574924681,-0.324794988,-0.863478898,-0.218159336
-1.097359818,-0.484092572,-0.574924681,-0.243103072,-0.863478898,-0.218159336
-1.097359818,-0.529707741,-0.574924681,-0.324794988,-0.863478898,-0.218159336
-0.540461758,-0.540945297,-0.674638159,-0.243103072,-0.863478898,0.264357926
-0.504794377,-0.540280353,-0.727091944,-0.324794988,-0.863478898,-0.604173145
-0.504794377,-0.492404374,-0.674638159,-0.324794988,-0.863478898,-0.218159336
