,ZIP,Electricity Price,Land Value,Economic Activity,Station Count,Sales Tax
141,987.0,0.09204539149999999,0.0,32.93921337,1.0,0.0
142,1001.0,0.09204539149999999,184200.0,32.93921337,7.0,0.0625
143,1002.0,0.09204539149999999,194100.0,210.4025618,15.0,0.0625
144,1003.0,0.09204539149999999,0.0,32.93921337,16.0,0.0625
145,1005.0,0.09204539149999999,40600.0,210.4025618,1.0,0.0625
146,1007.0,0.09204539149999999,73500.0,210.4025618,0.0,0.0625
147,1008.0,0.09204539149999999,0.0,32.93921337,0.0,0.0625
148,1009.0,0.09204539149999999,0.0,210.4025618,0.0,0.0625
149,1010.0,0.09204539149999999,63300.0,210.4025618,0.0,0.0625
150,1011.0,0.09204539149999999,0.0,32.93921337,0.0,0.0625
151,1012.0,0.09204539149999999,0.0,32.93921337,0.0,0.0625
152,1013.0,0.1282661125,219200.0,32.93921337,1.0,0.0625
153,1020.0,0.1282661125,196700.0,32.93921337,6.0,0.0625
154,1022.0,0.130602369,0.0,32.93921337,0.0,0.0625
155,1026.0,0.09204539149999999,0.0,32.93921337,0.0,0.0625
156,1027.0,0.103340213,157100.0,32.93921337,14.0,0.0625
157,1028.0,0.09204539149999999,151400.0,210.4025618,0.0,0.0625
158,1029.0,0.11395801300000001,0.0,32.93921337,0.0,0.0625
159,1030.0,0.157783256,177000.0,32.93921337,1.0,0.0625
160,1031.0,0.09204539149999999,0.0,210.4025618,0.0,0.0625
161,1032.0,0.09204539149999999,0.0,32.93921337,0.0,0.0625
162,1033.0,0.10489771733333332,83600.0,32.93921337,0.0,0.0625
163,1034.0,0.09975678699999999,97200.0,32.93921337,0.0,0.0625
164,1035.0,0.09204539149999999,148800.0,32.93921337,10.0,0.0625
165,1036.0,0.09204539149999999,79700.0,210.4025618,0.0,0.0625
166,1037.0,0.09204539149999999,0.0,210.4025618,0.0,0.0625
167,1038.0,0.09204539149999999,120200.0,32.93921337,0.0,0.0625
168,1039.0,0.09204539149999999,100600.0,32.93921337,0.0,0.0625
169,1040.0,0.13810516033333334,164500.0,32.93921337,8.0,0.0625
170,1050.0,0.103340213,58800.0,32.93921337,0.0,0.0625
171,1053.0,0.09204539149999999,154600.0,32.93921337,1.0,0.0625
172,1054.0,0.09204539149999999,57500.0,210.4025618,0.0,0.0625
173,1056.0,0.10489771733333332,141100.0,210.4025618,3.0,0.0625
174,1057.0,0.09204539149999999,66300.0,210.4025618,0.0,0.0625
175,1060.0,0.09204539149999999,463000.0,32.93921337,23.0,0.0625
176,1062.0,0.103340213,190900.0,32.93921337,2.0,0.0625
177,1063.0,0.09204539149999999,0.0,32.93921337,0.0,0.0625
178,1066.0,0.09204539149999999,0.0,32.93921337,0.0,0.0625
179,1068.0,0.09204539149999999,0.0,210.4025618,0.0,0.0625
180,1069.0,0.09204539149999999,78500.0,210.4025618,2.0,0.0625
181,1070.0,0.09204539149999999,0.0,7.446951751,0.0,0.0625
182,1071.0,0.157783256,65900.0,32.93921337,0.0,0.0625
183,1072.0,0.09204539149999999,69400.0,210.4025618,0.0,0.0625
184,1073.0,0.14185655600000002,99600.0,32.93921337,0.0,0.0625
185,1074.0,0.09204539149999999,0.0,210.4025618,0.0,0.0625
186,1075.0,0.110155752,146400.0,32.93921337,1.0,0.0625
187,1077.0,0.157783256,107900.0,32.93921337,0.0,0.0625
188,1079.0,0.09204539149999999,0.0,210.4025618,0.0,0.0625
189,1080.0,0.09204539149999999,129800.0,210.4025618,0.0,0.0625
190,1081.0,0.09204539149999999,77100.0,210.4025618,0.0,0.0625
191,1082.0,0.09204539149999999,61500.0,210.4025618,0.0,0.0625
192,1083.0,0.09204539149999999,52800.0,210.4025618,0.0,0.0625
193,1084.0,0.11695097375,0.0,32.93921337,0.0,0.0625
194,1085.0,0.14185655600000002,144500.0,32.93921337,4.0,0.0625
195,1086.0,0.157783256,0.0,32.93921337,0.0,0.0625
196,1088.0,0.09204539149999999,0.0,32.93921337,0.0,0.0625
197,1089.0,0.13810516033333334,195800.0,32.93921337,13.0,0.0625
198,1092.0,0.09204539149999999,0.0,210.4025618,0.0,0.0625
199,1093.0,0.09204539149999999,0.0,32.93921337,0.0,0.0625
200,1094.0,0.09204539149999999,0.0,210.4025618,0.0,0.0625
201,1095.0,0.09204539149999999,122800.0,210.4025618,0.0,0.0625
202,1096.0,0.09204539149999999,71800.0,32.93921337,1.0,0.0625
203,1097.0,0.10489771733333332,0.0,32.93921337,0.0,0.0625
204,1098.0,0.10489771733333332,0.0,32.93921337,0.0,0.0625
205,1103.0,0.10489771733333332,0.0,32.93921337,10.0,0.0625
206,1104.0,0.130602369,149200.0,32.93921337,2.0,0.0625
207,1105.0,0.10489771733333332,0.0,32.93921337,1.0,0.0625
208,1106.0,0.09204539149999999,326100.0,32.93921337,1.0,0.0625
209,1107.0,0.130602369,138700.0,32.93921337,8.0,0.0625
210,1108.0,0.09204539149999999,153800.0,32.93921337,2.0,0.0625
211,1109.0,0.09204539149999999,122400.0,32.93921337,5.0,0.0625
212,1118.0,0.09204539149999999,152600.0,32.93921337,0.0,0.0625
213,1119.0,0.09204539149999999,141700.0,32.93921337,0.0,0.0625
214,1128.0,0.09204539149999999,119400.0,210.4025618,0.0,0.0625
215,1129.0,0.09204539149999999,135600.0,210.4025618,2.0,0.0625
216,1151.0,0.10489771733333332,150500.0,32.93921337,0.0,0.0625
217,1199.0,0.09975678699999999,0.0,32.93921337,6.0,0.0625
218,1201.0,0.09204539149999999,130700.0,32.93921337,6.0,0.0625
219,1220.0,0.09204539149999999,94800.0,7.446951751,0.0,0.0625
220,1222.0,0.09204539149999999,0.0,32.93921337,0.0,0.0625
221,1223.0,0.09204539149999999,52100.0,32.93921337,2.0,0.0625
222,1224.0,0.09204539149999999,0.0,7.446951751,0.0,0.0625
223,1225.0,0.09204539149999999,70000.0,7.446951751,0.0,0.0625
224,1226.0,0.09204539149999999,114800.0,32.93921337,1.0,0.0625
225,1229.0,0.09204539149999999,0.0,32.93921337,0.0,0.0625
226,1230.0,0.09204539149999999,135400.0,32.93921337,5.0,0.0625
227,1235.0,0.09204539149999999,100400.0,32.93921337,0.0,0.0625
228,1236.0,0.09204539149999999,0.0,32.93921337,1.0,0.0625
229,1237.0,0.09204539149999999,74100.0,7.446951751,1.0,0.0625
230,1238.0,0.09204539149999999,138700.0,32.93921337,7.0,0.0625
231,1240.0,0.09204539149999999,156600.0,32.93921337,9.0,0.0625
232,1242.0,0.09204539149999999,0.0,32.93921337,0.0,0.0625
233,1243.0,0.09204539149999999,0.0,32.93921337,0.0,0.0625
234,1244.0,0.09204539149999999,0.0,32.93921337,0.0,0.0625
235,1245.0,0.09204539149999999,0.0,32.93921337,0.0,0.0625
236,1247.0,0.09204539149999999,70300.0,7.446951751,7.0,0.0625
237,1253.0,0.09204539149999999,100800.0,32.93921337,0.0,0.0625
238,1254.0,0.09204539149999999,0.0,32.93921337,0.0,0.0625
239,1255.0,0.09204539149999999,0.0,32.93921337,0.0,0.0625
240,1256.0,0.09204539149999999,0.0,7.446951751,0.0,0.0625
241,1257.0,0.09204539149999999,62100.0,32.93921337,0.0,0.0625
242,1258.0,0.09204539149999999,0.0,32.93921337,0.0,0.0625
243,1259.0,0.09204539149999999,0.0,32.93921337,0.0,0.0625
244,1260.0,0.09204539149999999,0.0,32.93921337,0.0,0.0625
245,1262.0,0.09204539149999999,224200.0,32.93921337,3.0,0.0625
246,1264.0,0.09204539149999999,0.0,32.93921337,0.0,0.0625
247,1266.0,0.09204539149999999,109500.0,32.93921337,0.0,0.0625
248,1267.0,0.09204539149999999,149500.0,7.446951751,21.0,0.0625
249,1270.0,0.09204539149999999,0.0,7.446951751,0.0,0.0625
250,1301.0,0.09204539149999999,112100.0,7.446951751,13.0,0.0625
251,1330.0,0.09204539149999999,0.0,7.446951751,0.0,0.0625
252,1331.0,0.09204539149999999,45600.0,14.17997244,3.0,0.0625
253,1337.0,0.09204539149999999,45300.0,7.446951751,0.0,0.0625
254,1338.0,0.09204539149999999,0.0,7.446951751,0.0,0.0625
255,1339.0,0.09204539149999999,0.0,7.446951751,1.0,0.0625
256,1340.0,0.09204539149999999,0.0,7.446951751,0.0,0.0625
257,1341.0,0.09204539149999999,0.0,32.93921337,0.0,0.0625
258,1342.0,0.09204539149999999,0.0,7.446951751,0.0,0.0625
259,1343.0,0.09204539149999999,0.0,7.446951751,0.0,0.0625
260,1344.0,0.09204539149999999,61000.0,14.17997244,4.0,0.0625
261,1346.0,0.09204539149999999,0.0,7.446951751,0.0,0.0625
262,1347.0,0.09204539149999999,0.0,7.446951751,0.0,0.0625
263,1349.0,0.09204539149999999,0.0,14.17997244,0.0,0.0625
264,1350.0,0.09204539149999999,0.0,7.446951751,0.0,0.0625
265,1351.0,0.09204539149999999,81200.0,7.446951751,0.0,0.0625
266,1354.0,0.09204539149999999,0.0,7.446951751,1.0,0.0625
267,1355.0,0.09204539149999999,0.0,210.4025618,0.0,0.0625
268,1360.0,0.09204539149999999,46500.0,14.17997244,1.0,0.0625
269,1364.0,0.09204539149999999,50100.0,14.17997244,2.0,0.0625
270,1366.0,0.09204539149999999,0.0,210.4025618,0.0,0.0625
271,1367.0,0.09204539149999999,0.0,7.446951751,0.0,0.0625
272,1368.0,0.09204539149999999,0.0,14.17997244,0.0,0.0625
273,1370.0,0.09204539149999999,85200.0,7.446951751,2.0,0.0625
274,1373.0,0.09204539149999999,106800.0,32.93921337,6.0,0.0625
275,1375.0,0.09204539149999999,90800.0,32.93921337,0.0,0.0625
276,1376.0,0.09204539149999999,127500.0,7.446951751,5.0,0.0625
277,1378.0,0.09204539149999999,0.0,14.17997244,0.0,0.0625
278,1379.0,0.09204539149999999,0.0,14.17997244,0.0,0.0625
279,1420.0,0.12581297425000001,118800.0,14.17997244,3.0,0.0625
280,1430.0,0.12581297425000001,64100.0,14.17997244,0.0,0.0625
281,1431.0,0.159580557,36600.0,14.17997244,0.0,0.0625
282,1432.0,0.10652445866666667,219400.0,14.17997244,1.0,0.0625
283,1434.0,0.09204539149999999,0.0,14.17997244,1.0,0.0625
284,1436.0,0.09204539149999999,44800.0,14.17997244,1.0,0.0625
285,1438.0,0.09204539149999999,0.0,14.17997244,0.0,0.0625
286,1440.0,0.09204539149999999,85800.0,14.17997244,4.0,0.0625
287,1450.0,0.127746898,157600.0,14.17997244,2.0,0.0625
288,1451.0,0.1033450755,155500.0,14.17997244,1.0,0.0625
289,1452.0,0.09204539149999999,38100.0,210.4025618,0.0,0.0625
290,1453.0,0.14270510819999999,162100.0,14.17997244,8.0,0.0625
291,1460.0,0.11432460520000001,223900.0,20.54204472,5.0,0.0625
292,1462.0,0.12581297425000001,104300.0,14.17997244,0.0,0.0625
293,1463.0,0.12581297425000001,101000.0,14.17997244,0.0,0.0625
294,1464.0,0.12581297425000001,109500.0,14.17997244,0.0,0.0625
295,1467.0,0.09204539149999999,0.0,210.4025618,0.0,0.0625
296,1468.0,0.09204539149999999,39000.0,14.17997244,1.0,0.0625
297,1469.0,0.12581297425000001,104000.0,14.17997244,0.0,0.0625
298,1473.0,0.12581297425000001,79500.0,14.17997244,0.0,0.0625
299,1474.0,0.159580557,72200.0,14.17997244,0.0,0.0625
300,1475.0,0.09204539149999999,52700.0,14.17997244,3.0,0.0625
301,1501.0,0.09204539149999999,157600.0,210.4025618,9.0,0.0625
302,1503.0,0.09263256966666666,116800.0,210.4025618,0.0,0.0625
303,1504.0,0.09204539149999999,151500.0,210.4025618,2.0,0.0625
304,1505.0,0.101249295,146800.0,210.4025618,0.0,0.0625
305,1506.0,0.09204539149999999,55900.0,210.4025618,0.0,0.0625
306,1507.0,0.09204539149999999,66200.0,210.4025618,9.0,0.0625
307,1510.0,0.131454809,211500.0,210.4025618,0.0,0.0625
308,1515.0,0.09204539149999999,72900.0,210.4025618,2.0,0.0625
309,1516.0,0.09204539149999999,106500.0,210.4025618,0.0,0.0625
310,1518.0,0.09204539149999999,105700.0,210.4025618,0.0,0.0625
311,1519.0,0.09204539149999999,168000.0,210.4025618,0.0,0.0625
312,1520.0,0.09204539149999999,161800.0,210.4025618,0.0,0.0625
313,1521.0,0.09204539149999999,132500.0,210.4025618,0.0,0.0625
314,1522.0,0.09204539149999999,108400.0,210.4025618,0.0,0.0625
315,1523.0,0.14270510819999999,138700.0,210.4025618,4.0,0.0625
316,1524.0,0.09204539149999999,84700.0,210.4025618,1.0,0.0625
317,1525.0,0.09204539149999999,0.0,210.4025618,0.0,0.0625
318,1527.0,0.09204539149999999,149400.0,210.4025618,4.0,0.0625
319,1529.0,0.09204539149999999,90500.0,210.4025618,0.0,0.0625
320,1531.0,0.09204539149999999,0.0,210.4025618,0.0,0.0625
321,1532.0,0.101249295,241900.0,210.4025618,5.0,0.0625
322,1534.0,0.09204539149999999,130500.0,210.4025618,0.0,0.0625
323,1535.0,0.09204539149999999,63300.0,210.4025618,0.0,0.0625
324,1536.0,0.101249295,189000.0,210.4025618,6.0,0.0625
325,1537.0,0.09204539149999999,81700.0,210.4025618,0.0,0.0625
326,1540.0,0.09204539149999999,95200.0,210.4025618,1.0,0.0625
327,1541.0,0.131454809,68400.0,210.4025618,1.0,0.0625
328,1542.0,0.09204539149999999,67000.0,210.4025618,0.0,0.0625
329,1543.0,0.09204539149999999,76300.0,210.4025618,0.0,0.0625
330,1545.0,0.101249295,335600.0,210.4025618,7.0,0.0625
331,1550.0,0.09204539149999999,73700.0,210.4025618,1.0,0.0625
332,1560.0,0.09204539149999999,217900.0,210.4025618,0.0,0.0625
333,1561.0,0.09204539149999999,0.0,210.4025618,0.0,0.0625
334,1562.0,0.09204539149999999,77700.0,210.4025618,3.0,0.0625
335,1564.0,0.131454809,102600.0,210.4025618,6.0,0.0625
336,1566.0,0.09204539149999999,85200.0,210.4025618,3.0,0.0625
337,1568.0,0.10903510825,125500.0,210.4025618,0.0,0.0625
338,1569.0,0.09204539149999999,104500.0,210.4025618,1.0,0.0625
339,1570.0,0.09204539149999999,166800.0,210.4025618,0.0,0.0625
340,1571.0,0.09204539149999999,93800.0,210.4025618,1.0,0.0625
341,1581.0,0.11115950699999999,293100.0,210.4025618,5.0,0.0625
342,1583.0,0.131454809,136000.0,210.4025618,0.0,0.0625
343,1585.0,0.09204539149999999,73600.0,210.4025618,0.0,0.0625
344,1588.0,0.09204539149999999,166400.0,210.4025618,0.0,0.0625
345,1590.0,0.09204539149999999,112100.0,210.4025618,2.0,0.0625
346,1602.0,0.09204539149999999,214900.0,210.4025618,7.0,0.0625
347,1603.0,0.09204539149999999,197900.0,210.4025618,1.0,0.0625
348,1604.0,0.101249295,246100.0,210.4025618,21.0,0.0625
349,1605.0,0.101249295,229900.0,210.4025618,33.0,0.0625
350,1606.0,0.101249295,248500.0,210.4025618,18.0,0.0625
351,1607.0,0.09204539149999999,189000.0,210.4025618,0.0,0.0625
352,1608.0,0.09204539149999999,0.0,210.4025618,7.0,0.0625
353,1609.0,0.09204539149999999,173000.0,210.4025618,4.0,0.0625
354,1610.0,0.09204539149999999,214300.0,210.4025618,2.0,0.0625
355,1611.0,0.09204539149999999,93200.0,210.4025618,0.0,0.0625
356,1612.0,0.09204539149999999,106100.0,210.4025618,0.0,0.0625
357,1701.0,0.10903510825,375100.0,38.97930673,11.0,0.0625
358,1702.0,0.126024825,479400.0,38.97930673,7.0,0.0625
359,1718.0,0.126024825,0.0,20.54204472,1.0,0.0625
360,1719.0,0.110904992,204500.0,210.4025618,1.0,0.0625
361,1720.0,0.110904992,377900.0,38.97930673,9.0,0.0625
362,1721.0,0.10903510825,300300.0,38.97930673,0.0,0.0625
363,1730.0,0.10903510825,503100.0,38.97930673,7.0,0.0625
364,1731.0,0.126024825,0.0,38.97930673,0.0,0.0625
365,1740.0,0.09263256966666666,122500.0,210.4025618,2.0,0.0625
366,1741.0,0.10903510825,184300.0,20.54204472,3.0,0.0625
367,1742.0,0.126024825,651700.0,38.97930673,9.0,0.0625
368,1745.0,0.10903510825,0.0,38.97930673,0.0,0.0625
369,1746.0,0.10903510825,254900.0,38.97930673,0.0,0.0625
370,1747.0,0.09204539149999999,206900.0,210.4025618,0.0,0.0625
371,1748.0,0.10903510825,235800.0,210.4025618,1.0,0.0625
372,1749.0,0.1059894718,267300.0,210.4025618,3.0,0.0625
373,1752.0,0.1059894718,269300.0,210.4025618,50.0,0.0625
374,1754.0,0.11528552533333335,469900.0,38.97930673,9.0,0.0625
375,1756.0,0.09204539149999999,111600.0,210.4025618,0.0,0.0625
376,1757.0,0.10903510825,249500.0,210.4025618,6.0,0.0625
377,1760.0,0.10238552825,679800.0,38.97930673,17.0,0.0625
378,1770.0,0.126024825,256900.0,38.97930673,1.0,0.0625
379,1772.0,0.10903510825,253400.0,210.4025618,0.0,0.0625
380,1773.0,0.126024825,368900.0,38.97930673,1.0,0.0625
381,1775.0,0.110904992,190000.0,210.4025618,0.0,0.0625
382,1776.0,0.1059894718,346000.0,38.97930673,2.0,0.0625
383,1778.0,0.126024825,413800.0,38.97930673,8.0,0.0625
384,1801.0,0.12337700366666667,702200.0,38.97930673,13.0,0.0625
385,1803.0,0.11084435879999999,525400.0,20.54204472,35.0,0.0625
386,1810.0,0.100724048,401600.0,20.54204472,9.0,0.0625
387,1821.0,0.11084435879999999,322200.0,20.54204472,9.0,0.0625
388,1824.0,0.10903510825,261400.0,20.54204472,7.0,0.0625
389,1826.0,0.09204539149999999,229800.0,20.54204472,0.0,0.0625
390,1827.0,0.09204539149999999,122700.0,20.54204472,0.0,0.0625
391,1830.0,0.09204539149999999,271300.0,20.54204472,7.0,0.0625
392,1832.0,0.09204539149999999,227600.0,20.54204472,5.0,0.0625
393,1833.0,0.09204539149999999,220500.0,20.54204472,0.0,0.0625
394,1834.0,0.09204539149999999,208800.0,20.54204472,1.0,0.0625
395,1835.0,0.09204539149999999,342600.0,20.54204472,0.0,0.0625
396,1840.0,0.09204539149999999,0.0,20.54204472,1.0,0.0625
397,1841.0,0.09204539149999999,431500.0,20.54204472,6.0,0.0625
398,1843.0,0.09204539149999999,464700.0,20.54204472,18.0,0.0625
399,1844.0,0.09204539149999999,285800.0,20.54204472,5.0,0.0625
400,1845.0,0.100724048,297300.0,20.54204472,5.0,0.0625
401,1850.0,0.09204539149999999,493000.0,20.54204472,0.0,0.0625
402,1851.0,0.09204539149999999,547100.0,20.54204472,1.0,0.0625
403,1852.0,0.09204539149999999,526300.0,20.54204472,29.0,0.0625
