,Converted Cost,Electric Price,Land Value,Economic Activity,Station Count,Sales Tax,ZIP
28,0.6099773242630385,0.004459153358713882,0.09329602593621261,0.43276180966436545,0.005917159763313609,0.857142857142857,91767.0
29,0.32653061224489793,0.2847487382276559,0.16193613001146068,0.43276180966436545,0.005917159763313609,0.4285714285714281,92841.0
30,0.32653061224489793,0.004459153358713882,0.20822277059048247,0.43276180966436545,0.0029585798816568047,0.4285714285714281,92844.0
31,0.5317460317460317,1.0,0.07217122856287363,0.009102676382785248,0.026627218934911243,0.5714285714285711,95403.0
32,0.4965986394557823,0.2847487382276559,0.17715507005461886,0.43276180966436545,0.011834319526627219,0.14285714285714296,92801.0
33,0.4965986394557823,0.004459153358713882,0.15918969985441855,0.43276180966436545,0.0029585798816568047,0.857142857142857,91733.0
34,0.4965986394557823,0.2847487382276559,0.1759160790063292,0.43276180966436545,0.01775147928994083,0.4285714285714281,92806.0
35,0.1836734693877551,0.2847487382276559,0.21619361300114606,0.43276180966436545,0.008875739644970414,0.6428571428571426,90621.0
36,0.17006802721088435,0.30662953421550976,0.259465375362663,0.43276180966436545,0.28106508875739644,0.857142857142857,90802.0
37,0.3968253968253968,0.004459153358713882,0.12303181109516484,0.43276180966436545,0.01775147928994083,0.857142857142857,91740.0
38,0.41043083900226757,0.004459153358713882,0.5549853902305556,0.43276180966436545,0.621301775147929,0.14285714285714296,92618.0
39,0.5317460317460317,1.0,0.015146665565341291,0.1468472940852449,0.014792899408284023,0.49285714285714244,93210.0
40,0.11337868480725623,0.7974384674027563,0.23290966722765427,0.36103663331610275,0.05621301775147929,0.7499999999999998,94005.0
41,0.11337868480725623,0.8586740584345707,0.9109681682549844,0.5511200149083241,0.0621301775147929,0.5357142857142854,94043.0
42,0.11337868480725623,0.8586740584345707,0.9109681682549844,0.5511200149083241,0.0621301775147929,0.5357142857142854,94043.0
43,0.11337868480725623,0.8586740584345707,0.9109681682549844,0.5511200149083241,0.0621301775147929,0.5357142857142854,94043.0
44,0.1417233560090703,1.0,0.20434059863917484,0.5511200149083241,0.04142011834319527,0.7142857142857141,95060.0
45,0.15873015873015872,0.0,0.07582625215532818,0.43276180966436545,0.005917159763313609,0.4285714285714281,92880.0
46,0.22675736961451246,1.0,0.17523463392976985,0.36103663331610275,0.05325443786982249,1.0,94544.0
47,0.17006802721088435,1.0,0.16716054226508215,0.36103663331610275,0.047337278106508875,0.4285714285714281,94596.0
48,0.15873015873015872,0.0,0.09267653041206778,0.43276180966436545,0.020710059171597635,0.4285714285714281,92882.0
49,0.7233560090702947,1.0,0.1919816629324853,0.36103663331610275,0.011834319526627219,0.4285714285714281,94526.0
50,0.056689342403628114,0.004459153358713882,0.1557514996954147,0.43276180966436545,0.005917159763313609,0.9285714285714285,90670.0
51,0.6632653061224489,0.004459153358713882,0.4063374392120017,0.43276180966436545,0.08579881656804733,0.857142857142857,90505.0
52,0.6632653061224489,0.004459153358713882,0.3149824992514429,0.43276180966436545,0.01775147928994083,0.857142857142857,90504.0
53,0.6632653061224489,0.004459153358713882,0.4120987475865487,0.43276180966436545,0.05621301775147929,0.857142857142857,90503.0
54,0.2834467120181406,1.0,0.030726977997583966,0.017660741775517744,0.008875739644970414,0.4285714285714281,93446.0
55,0.2834467120181406,0.2847487382276559,0.19469711831332018,0.43276180966436545,0.09171597633136094,0.4285714285714281,92831.0
56,0.5317460317460317,1.0,0.011388392718862606,0.005657497583416264,0.0029585798816568047,0.4285714285714281,93610.0
57,0.5317460317460317,1.0,0.024263574695672824,0.07418102260926938,0.008875739644970414,0.4285714285714281,93635.0
58,1.0,0.7987282705360029,0.048103827449846676,0.09212093686861914,0.01775147928994083,0.28571428571428514,96161.0
59,0.17006802721088435,0.004459153358713882,0.16147150836835203,0.43276180966436545,0.023668639053254437,0.857142857142857,90631.0
60,0.1836734693877551,1.0,0.2562852983387195,0.36103663331610275,0.05621301775147929,0.857142857142857,94568.0
61,0.1836734693877551,0.2728374366433725,0.0009292432862172571,0.024607400218364814,0.008875739644970414,0.14285714285714296,96097.0
62,0.391156462585034,0.03459429415583347,0.03080957740080328,0.000586213291328445,0.038461538461538464,0.4285714285714281,92201.0
63,0.09977324263038548,1.0,0.4247880809061155,0.5511200149083241,0.008875739644970414,0.6071428571428569,95118.0
64,0.5873015873015872,0.004459153358713882,0.01845064169411376,0.014052972654104113,0.014792899408284023,0.14285714285714296,92223.0
65,0.6587301587301586,1.0,0.13241716828595915,0.5511200149083241,0.029585798816568046,0.5714285714285711,93933.0
66,0.32653061224489793,0.39018684964857253,0.03125354919310708,0.015108880496231684,0.011834319526627219,0.4285714285714281,95815.0
67,0.6587301587301586,1.0,0.0727390994600064,0.07418102260926938,0.020710059171597635,0.5714285714285711,95023.0
68,0.35374149659863946,1.0,0.008466438829979453,0.005657497583416264,0.005917159763313609,0.3142857142857137,93706.0
69,0.2131519274376417,0.26847636462549135,0.032730013525652274,0.014052972654104113,0.014792899408284023,0.4285714285714281,92553.0
70,0.391156462585034,0.7987282705360029,0.05882110001755237,0.09212093686861914,0.020710059171597635,0.4285714285714281,96150.0
71,0.46031746031746024,0.1437511282832585,0.07852105768535822,0.43276180966436545,0.020710059171597635,0.4285714285714281,92879.0
72,0.5385487528344671,1.0,0.23878454978162783,0.5511200149083241,0.008875739644970414,0.5714285714285711,93953.0
73,0.391156462585034,1.0,0.02791859828812737,0.009102676382785248,0.029585798816568046,0.46428571428571386,95482.0
74,0.36848072562358275,0.004459153358713882,0.2881376932051666,0.43276180966436545,0.23964497041420119,0.5714285714285711,92626.0
75,0.63718820861678,0.7967289498828577,0.05128390447379018,0.057521462892127846,0.020710059171597635,0.4285714285714281,95691.0
76,0.41043083900226757,0.004459153358713882,0.5549853902305556,0.43276180966436545,0.621301775147929,0.14285714285714296,92618.0
77,0.41043083900226757,0.004459153358713882,0.5287600797084241,0.43276180966436545,0.01775147928994083,0.14285714285714296,92620.0
78,0.41043083900226757,0.004459153358713882,1.0,0.43276180966436545,0.023668639053254437,0.14285714285714296,92657.0
79,0.41043083900226757,0.004459153358713882,1.0,0.43276180966436545,0.023668639053254437,0.14285714285714296,92657.0
80,0.17006802721088435,0.30662953421550976,0.259465375362663,0.43276180966436545,0.28106508875739644,0.857142857142857,90802.0
81,0.1836734693877551,0.34276597581527096,0.031604596656789156,0.014052972654104113,0.005917159763313609,0.14285714285714296,92313.0
82,0.4965986394557823,0.004459153358713882,0.6319060844785397,0.43276180966436545,0.008875739644970414,0.4285714285714281,90740.0
83,0.41043083900226757,0.004459153358713882,0.5196431705780926,0.43276180966436545,0.04437869822485207,0.14285714285714296,92602.0
84,0.41043083900226757,0.004459153358713882,0.5196431705780926,0.43276180966436545,0.04437869822485207,0.14285714285714296,92602.0
85,0.4591836734693877,0.818322125152727,0.10383777477207727,0.09735183038407196,0.04437869822485207,0.4285714285714281,91911.0
86,0.4591836734693877,0.818322125152727,0.10383777477207727,0.09735183038407196,0.04437869822485207,0.4285714285714281,91911.0
87,0.4591836734693877,0.818322125152727,0.04286909027082279,0.09735183038407196,0.038461538461538464,0.28571428571428514,92021.0
88,0.4591836734693877,0.818322125152727,0.12886539394752872,0.09735183038407196,0.07100591715976332,0.28571428571428514,92054.0
89,0.4591836734693877,0.818322125152727,0.08383839426760141,0.09735183038407196,0.0650887573964497,0.4285714285714281,91950.0
90,0.4591836734693877,0.818322125152727,0.08383839426760141,0.09735183038407196,0.0650887573964497,0.4285714285714281,91950.0
91,0.2040816326530612,0.004459153358713882,0.867686080968065,0.43276180966436545,0.10355029585798817,0.857142857142857,90803.0
92,0.2040816326530612,0.004459153358713882,0.867686080968065,0.43276180966436545,0.10355029585798817,0.857142857142857,90803.0
93,0.11337868480725623,0.1437511282832585,0.033339184124394704,0.43276180966436545,0.0029585798816568047,0.4285714285714281,92860.0
94,0.5317460317460317,0.5022295766793566,0.01821316840985824,0.1468472940852449,0.005917159763313609,0.0,93245.0
95,0.41043083900226757,0.004459153358713882,0.38130982003655023,0.43276180966436545,0.005917159763313609,0.14285714285714296,92782.0
96,0.41043083900226757,0.004459153358713882,0.38130982003655023,0.43276180966436545,0.005917159763313609,0.14285714285714296,92782.0
97,0.32653061224489793,0.004459153358713882,0.034196152932795064,0.014052972654104113,0.10355029585798817,0.4285714285714281,92346.0
98,0.1836734693877551,0.2847487382276559,0.22259506675064272,0.43276180966436545,0.13313609467455623,0.5714285714285711,92868.0
99,0.1836734693877551,0.2847487382276559,0.22259506675064272,0.43276180966436545,0.13313609467455623,0.5714285714285711,92868.0
100,0.1836734693877551,0.2847487382276559,0.22259506675064272,0.43276180966436545,0.13313609467455623,0.5714285714285711,92868.0
101,0.1836734693877551,0.004459153358713882,0.1883472891908356,0.43276180966436545,0.03550295857988166,0.5714285714285711,92701.0
102,0.1836734693877551,0.004459153358713882,0.18252403126387412,0.43276180966436545,0.011834319526627219,0.5714285714285711,92703.0
103,0.1836734693877551,0.818322125152727,0.42521140284761444,0.9997047794842029,0.020710059171597635,0.14285714285714296,92672.0
104,0.1836734693877551,0.818322125152727,0.42521140284761444,0.9997047794842029,0.020710059171597635,0.14285714285714296,92672.0
105,0.1836734693877551,0.818322125152727,0.42521140284761444,0.9997047794842029,0.020710059171597635,0.14285714285714296,92672.0
106,0.1836734693877551,0.818322125152727,0.42521140284761444,0.9997047794842029,0.020710059171597635,0.14285714285714296,92672.0
107,0.1836734693877551,0.818322125152727,0.42521140284761444,0.9997047794842029,0.020710059171597635,0.14285714285714296,92672.0
108,0.11337868480725623,0.004459153358713882,0.2881376932051666,0.43276180966436545,0.23964497041420119,0.5714285714285711,92626.0
109,0.11337868480725623,0.004459153358713882,0.2881376932051666,0.43276180966436545,0.23964497041420119,0.5714285714285711,92626.0
110,0.11337868480725623,0.004459153358713882,0.2881376932051666,0.43276180966436545,0.23964497041420119,0.5714285714285711,92626.0
111,0.5317460317460317,1.0,0.03561066771292577,0.005657497583416264,0.038461538461538464,0.3142857142857137,93711.0
112,0.5317460317460317,1.0,0.03561066771292577,0.005657497583416264,0.038461538461538464,0.3142857142857137,93711.0
113,0.32653061224489793,0.818322125152727,0.491270275572259,0.09735183038407196,0.2455621301775148,0.14285714285714296,92037.0
114,0.6099773242630385,0.004459153358713882,0.09329602593621261,0.43276180966436545,0.005917159763313609,0.857142857142857,91767.0
115,0.32653061224489793,0.2847487382276559,0.16193613001146068,0.43276180966436545,0.005917159763313609,0.4285714285714281,92841.0
116,0.32653061224489793,0.2847487382276559,0.16193613001146068,0.43276180966436545,0.005917159763313609,0.4285714285714281,92841.0
117,0.5317460317460317,1.0,0.07217122856287363,0.009102676382785248,0.026627218934911243,0.5714285714285711,95403.0
118,0.11337868480725623,0.818322125152727,0.25188688011729116,0.9997047794842029,0.011834319526627219,0.14285714285714296,92673.0
119,0.11337868480725623,0.818322125152727,0.25188688011729116,0.9997047794842029,0.011834319526627219,0.14285714285714296,92673.0
120,0.4965986394557823,0.2847487382276559,0.17715507005461886,0.43276180966436545,0.011834319526627219,0.14285714285714296,92801.0
121,0.1836734693877551,1.0,0.47014547819892,0.5511200149083241,0.10059171597633136,0.6071428571428569,95008.0
122,0.4965986394557823,0.004459153358713882,0.15918969985441855,0.43276180966436545,0.0029585798816568047,0.857142857142857,91733.0
123,0.5317460317460317,1.0,0.005410260910864919,0.015108880496231684,0.005917159763313609,0.0,95713.0
124,0.4965986394557823,0.2847487382276559,0.1759160790063292,0.43276180966436545,0.01775147928994083,0.4285714285714281,92806.0
125,0.126984126984127,0.30662953421550976,0.0995735805808803,1.0,0.04142011834319527,0.6428571428571426,91311.0
126,0.5317460317460317,1.0,0.0034691749352110932,0.005657497583416264,0.005917159763313609,0.14285714285714296,93644.0
127,0.5317460317460317,1.0,0.0034691749352110932,0.005657497583416264,0.005917159763313609,0.14285714285714296,93644.0
128,0.41043083900226757,0.8586740584345707,0.850526054949253,0.5511200149083241,1.0,0.7499999999999998,94025.0
129,0.5317460317460317,1.0,0.015146665565341291,0.1468472940852449,0.014792899408284023,0.49285714285714244,93210.0
130,0.5317460317460317,1.0,0.015146665565341291,0.1468472940852449,0.014792899408284023,0.49285714285714244,93210.0
131,0.1836734693877551,1.0,0.47014547819892,0.5511200149083241,0.10059171597633136,0.6071428571428569,95008.0
132,0.1836734693877551,1.0,0.47014547819892,0.5511200149083241,0.10059171597633136,0.6071428571428569,95008.0
133,0.1836734693877551,1.0,0.47014547819892,0.5511200149083241,0.10059171597633136,0.6071428571428569,95008.0
134,0.6235827664399093,1.0,0.530329468369591,0.36103663331610275,0.09171597633136094,0.7499999999999998,94403.0
135,0.6235827664399093,1.0,0.530329468369591,0.36103663331610275,0.09171597633136094,0.7499999999999998,94403.0
136,0.6235827664399093,1.0,0.530329468369591,0.36103663331610275,0.09171597633136094,0.7499999999999998,94403.0
137,0.6235827664399093,1.0,0.530329468369591,0.36103663331610275,0.09171597633136094,0.7499999999999998,94403.0
138,0.1836734693877551,0.2847487382276559,0.20717995312483867,0.43276180966436545,0.008875739644970414,0.4285714285714281,90620.0
139,0.11337868480725623,1.0,0.3525342529400225,0.36103663331610275,0.3609467455621302,0.7499999999999998,94080.0
140,0.11337868480725623,1.0,0.3525342529400225,0.36103663331610275,0.3609467455621302,0.7499999999999998,94080.0
141,0.16950113378684808,0.004459153358713882,0.5549853902305556,0.43276180966436545,0.621301775147929,0.14285714285714296,92618.0
142,0.32653061224489793,0.8586740584345707,0.3815679431716106,0.5511200149083241,0.008875739644970414,0.6071428571428569,95070.0
143,0.11337868480725623,0.8586740584345707,0.9109681682549844,0.5511200149083241,0.0621301775147929,0.5357142857142854,94043.0
144,0.11337868480725623,0.8586740584345707,0.9109681682549844,0.5511200149083241,0.0621301775147929,0.5357142857142854,94043.0
145,0.11337868480725623,0.8586740584345707,0.9109681682549844,0.5511200149083241,0.0621301775147929,0.5357142857142854,94043.0
146,0.11337868480725623,0.8586740584345707,0.9109681682549844,0.5511200149083241,0.0621301775147929,0.5357142857142854,94043.0
147,0.11337868480725623,0.8586740584345707,0.9109681682549844,0.5511200149083241,0.0621301775147929,0.5357142857142854,94043.0
148,0.11337868480725623,1.0,0.12188574437549689,0.25083552292847927,0.04437869822485207,0.6428571428571426,94928.0
149,0.6802721088435374,0.004459153358713882,0.09947033132685616,0.43276180966436545,0.029585798816568046,0.14285714285714296,91761.0
150,0.6632653061224489,0.30662953421550976,0.26791116434183765,0.43276180966436545,0.020710059171597635,0.857142857142857,90501.0
151,0.6632653061224489,0.30662953421550976,0.26791116434183765,0.43276180966436545,0.020710059171597635,0.857142857142857,90501.0
152,0.6632653061224489,0.004459153358713882,0.3149824992514429,0.43276180966436545,0.01775147928994083,0.857142857142857,90504.0
153,0.46031746031746024,0.5022295766793566,0.002818704634859013,0.005367154015670207,0.008875739644970414,0.0,93561.0
154,1.0,0.7987282705360029,0.048103827449846676,0.09212093686861914,0.01775147928994083,0.28571428571428514,96161.0
155,0.5317460317460317,1.0,0.0325957894954209,0.017660741775517744,0.014792899408284023,0.4285714285714281,93930.0
156,0.5317460317460317,1.0,0.0325957894954209,0.017660741775517744,0.014792899408284023,0.4285714285714281,93930.0
157,0.391156462585034,0.7867321701324856,0.05926507180985617,0.036400147149353586,0.020710059171597635,0.4999999999999996,95242.0
158,0.391156462585034,0.7867321701324856,0.05926507180985617,0.036400147149353586,0.020710059171597635,0.4999999999999996,95242.0
159,0.5317460317460317,0.7839741132652712,0.024914044996024905,0.036400147149353586,0.005917159763313609,0.28571428571428514,95304.0
160,0.5317460317460317,0.7839741132652712,0.024914044996024905,0.036400147149353586,0.005917159763313609,0.28571428571428514,95304.0
161,0.46031746031746024,0.30662953421550976,0.08681197278349664,0.43276180966436545,0.014792899408284023,0.6428571428571426,91321.0
162,0.32653061224489793,0.004459153358713882,0.01845064169411376,0.014052972654104113,0.014792899408284023,0.14285714285714296,92223.0
163,0.32653061224489793,0.004459153358713882,0.01845064169411376,0.014052972654104113,0.014792899408284023,0.14285714285714296,92223.0
164,0.17006802721088435,0.4113906392557205,0.047845704314786325,0.014052972654104113,0.05325443786982249,0.4285714285714281,92562.0
165,0.17006802721088435,0.4113906392557205,0.047845704314786325,0.014052972654104113,0.05325443786982249,0.4285714285714281,92562.0
166,0.17006802721088435,0.4113906392557205,0.047845704314786325,0.014052972654104113,0.05325443786982249,0.4285714285714281,92562.0
167,0.5317460317460317,1.0,0.13241716828595915,0.5511200149083241,0.029585798816568046,0.5714285714285711,93933.0
168,0.5317460317460317,1.0,0.13241716828595915,0.5511200149083241,0.029585798816568046,0.5714285714285711,93933.0
169,0.5317460317460317,1.0,0.13241716828595915,0.5511200149083241,0.029585798816568046,0.5714285714285711,93933.0
170,0.32653061224489793,0.39018684964857253,0.03125354919310708,0.015108880496231684,0.011834319526627219,0.4285714285714281,95815.0
171,0.32653061224489793,0.39018684964857253,0.03125354919310708,0.015108880496231684,0.011834319526627219,0.4285714285714281,95815.0
172,0.32653061224489793,0.39018684964857253,0.03125354919310708,0.015108880496231684,0.011834319526627219,0.4285714285714281,95815.0
173,0.5317460317460317,0.7987282705360029,0.043375011615541074,0.09212093686861914,0.005917159763313609,0.07142857142857148,95728.0
174,0.5317460317460317,0.7987282705360029,0.043375011615541074,0.09212093686861914,0.005917159763313609,0.07142857142857148,95728.0
175,0.5317460317460317,1.0,0.0727390994600064,0.07418102260926938,0.020710059171597635,0.5714285714285711,95023.0
176,0.5317460317460317,1.0,0.0727390994600064,0.07418102260926938,0.020710059171597635,0.5714285714285711,95023.0
177,0.35374149659863946,1.0,0.008466438829979453,0.005657497583416264,0.005917159763313609,0.3142857142857137,93706.0
178,0.5317460317460317,0.7867321701324856,0.05926507180985617,0.036400147149353586,0.020710059171597635,0.4999999999999996,95242.0
179,0.391156462585034,0.7987282705360029,0.05882110001755237,0.09212093686861914,0.020710059171597635,0.4285714285714281,96150.0
180,0.46031746031746024,0.1437511282832585,0.07852105768535822,0.43276180966436545,0.020710059171597635,0.4285714285714281,92879.0
181,0.5317460317460317,1.0,0.0538135111973816,0.36103663331610275,0.005917159763313609,0.24999999999999942,95688.0
182,0.5317460317460317,1.0,0.0538135111973816,0.36103663331610275,0.005917159763313609,0.24999999999999942,95688.0
183,0.63718820861678,0.7967289498828577,0.05128390447379018,0.057521462892127846,0.020710059171597635,0.4285714285714281,95691.0
184,0.63718820861678,0.7967289498828577,0.05128390447379018,0.057521462892127846,0.020710059171597635,0.4285714285714281,95691.0
185,0.63718820861678,0.7967289498828577,0.05128390447379018,0.057521462892127846,0.020710059171597635,0.4285714285714281,95691.0
186,0.5317460317460317,0.5022295766793566,0.011636190928520541,0.026040849558650228,0.005917159763313609,0.28571428571428514,93307.0
187,0.5317460317460317,0.5022295766793566,0.011636190928520541,0.026040849558650228,0.005917159763313609,0.28571428571428514,93307.0
188,0.6122448979591836,0.30662953421550976,0.28078634631864785,0.43276180966436545,0.008875739644970414,0.857142857142857,91801.0
189,0.3854875283446712,0.30662953421550976,0.28078634631864785,0.43276180966436545,0.008875739644970414,0.857142857142857,91801.0
190,0.29705215419501135,0.004459153358713882,0.16147150836835203,0.43276180966436545,0.023668639053254437,0.857142857142857,90631.0
191,0.29705215419501135,0.004459153358713882,0.20822277059048247,0.43276180966436545,0.0029585798816568047,0.4285714285714281,92844.0
192,0.29705215419501135,0.9109702959291022,0.2556967775907819,0.43276180966436545,0.014792899408284023,0.857142857142857,90016.0
193,0.29705215419501135,0.2847487382276559,0.2076342498425449,0.43276180966436545,0.0029585798816568047,0.4285714285714281,90680.0
194,0.12811791383219953,1.0,0.4247880809061155,0.5511200149083241,0.008875739644970414,0.6071428571428569,95118.0
195,0.29705215419501135,0.004459153358713882,0.025492240818560087,0.014052972654104113,0.04437869822485207,0.4285714285714281,92407.0
196,0.29705215419501135,0.004459153358713882,0.034196152932795064,0.014052972654104113,0.10355029585798817,0.4285714285714281,92346.0
197,0.24036281179138322,0.24255798271124,0.03375218114049126,0.014052972654104113,0.0029585798816568047,0.4285714285714281,92508.0
198,0.24036281179138322,0.24255798271124,0.04432490475256316,0.014052972654104113,0.005917159763313609,0.4285714285714281,92506.0
199,0.24036281179138322,0.24255798271124,0.04432490475256316,0.014052972654104113,0.005917159763313609,0.4285714285714281,92506.0
200,0.24036281179138322,0.24255798271124,0.03375218114049126,0.014052972654104113,0.0029585798816568047,0.4285714285714281,92508.0
201,0.6587301587301586,1.0,0.0325957894954209,0.017660741775517744,0.014792899408284023,0.4285714285714281,93930.0
202,0.6587301587301586,1.0,0.11111684718077912,0.5511200149083241,0.05621301775147929,0.5357142857142854,95020.0
203,0.5317460317460317,1.0,0.04216699534345864,0.001664126116220964,0.03550295857988166,0.35714285714285665,95521.0
204,0.5317460317460317,1.0,0.04216699534345864,0.001664126116220964,0.03550295857988166,0.35714285714285665,95521.0
205,0.32653061224489793,0.004459153358713882,0.47536989045254147,0.43276180966436545,0.038461538461538464,0.14285714285714296,92606.0
206,0.32653061224489793,0.004459153358713882,0.47536989045254147,0.43276180966436545,0.038461538461538464,0.14285714285714296,92606.0
207,0.5385487528344671,1.0,0.07141750900849742,0.36103663331610275,0.0029585798816568047,0.35714285714285665,95442.0
208,0.46031746031746024,0.004459153358713882,0.0011770414958751922,0.005367154015670207,0.01775147928994083,0.0,93501.0
209,0.46031746031746024,0.004459153358713882,0.0011770414958751922,0.005367154015670207,0.01775147928994083,0.0,93501.0
210,0.46031746031746024,0.004459153358713882,0.0011770414958751922,0.005367154015670207,0.01775147928994083,0.0,93501.0
211,0.46031746031746024,0.004459153358713882,0.0011770414958751922,0.005367154015670207,0.01775147928994083,0.0,93501.0
212,0.31179138321995464,1.0,0.02139324543380174,0.015108880496231684,0.04437869822485207,0.0,95603.0
213,0.5385487528344671,1.0,0.23878454978162783,0.5511200149083241,0.008875739644970414,0.5714285714285711,93953.0
214,0.391156462585034,0.7967289498828577,0.07124198527665637,0.015108880496231684,0.11834319526627218,0.14285714285714296,95630.0
215,0.391156462585034,0.7967289498828577,0.07124198527665637,0.015108880496231684,0.11834319526627218,0.14285714285714296,95630.0
216,0.2040816326530612,0.004459153358713882,0.867686080968065,0.43276180966436545,0.10355029585798817,0.857142857142857,90803.0
217,0.2040816326530612,0.004459153358713882,0.867686080968065,0.43276180966436545,0.10355029585798817,0.857142857142857,90803.0
218,0.3968253968253968,1.0,0.19037097456970872,0.5511200149083241,0.03550295857988166,0.5714285714285711,93940.0
219,0.3968253968253968,1.0,0.19037097456970872,0.5511200149083241,0.03550295857988166,0.5714285714285711,93940.0
220,0.3968253968253968,1.0,0.19037097456970872,0.5511200149083241,0.03550295857988166,0.5714285714285711,93940.0
221,0.3968253968253968,1.0,0.19037097456970872,0.5511200149083241,0.03550295857988166,0.5714285714285711,93940.0
222,0.25510204081632654,0.4113906392557205,0.2654538320960631,0.43276180966436545,0.04437869822485207,0.14285714285714296,92630.0
223,0.1836734693877551,1.0,0.47014547819892,0.5511200149083241,0.10059171597633136,0.6071428571428569,95008.0
224,0.48185941043083896,1.0,0.07424653856875885,0.36103663331610275,0.014792899408284023,0.857142857142857,95377.0
225,0.48185941043083896,1.0,0.07424653856875885,0.36103663331610275,0.014792899408284023,0.857142857142857,95377.0
226,0.48185941043083896,1.0,0.07424653856875885,0.36103663331610275,0.014792899408284023,0.857142857142857,95377.0
227,0.48185941043083896,1.0,0.07424653856875885,0.36103663331610275,0.014792899408284023,0.857142857142857,95377.0
228,0.1836734693877551,1.0,0.47014547819892,0.5511200149083241,0.10059171597633136,0.6071428571428569,95008.0
229,0.29705215419501135,0.2847487382276559,0.23303356633248326,0.43276180966436545,0.008875739644970414,0.4285714285714281,92870.0
230,0.5317460317460317,1.0,0.04773213013535977,0.36103663331610275,0.008875739644970414,0.3214285714285709,94533.0
231,0.5317460317460317,1.0,0.11111684718077912,0.5511200149083241,0.05621301775147929,0.5357142857142854,95020.0
232,0.25510204081632654,0.34276597581527096,0.03052047948953569,0.014052972654104113,0.04437869822485207,0.4285714285714281,92410.0
233,0.3968253968253968,1.0,0.3328549451230215,0.5511200149083241,0.020710059171597635,0.6071428571428569,95123.0
234,0.3968253968253968,1.0,0.3328549451230215,0.5511200149083241,0.020710059171597635,0.6071428571428569,95123.0
235,0.08503401360544217,1.0,0.17220943078686257,0.36103663331610275,0.04437869822485207,1.0,94804.0
