,ZIP,Electric Price,Land Value,Economic Activity,Station Count,Sales Tax,Converted Cost
358,78741.0,0.093376646,585800.0,50.9612937,20.0,0.0825,3.0
359,78744.0,0.0870192015,245500.0,50.9612937,14.0,0.0825,6.0
360,78745.0,0.093376646,501000.0,50.9612937,10.0,0.0825,6.0
361,78746.0,0.093376646,790100.0,50.9612937,27.0,0.0825,6.0
362,78753.0,0.093376646,284200.0,50.9612937,7.0,0.0825,6.0
363,78758.0,0.093376646,346400.0,50.9612937,46.0,0.0825,6.0
364,80026.0,0.105494482,654000.0,5.557113287,13.0,0.35855,5.0
365,80204.0,0.099560776,1000200.0,5.557113287,48.0,0.3581,6.165000000000001
366,80215.0,0.099560776,383900.0,5.557113287,5.0,0.35,5.175000000000001
367,80226.0,0.099560776,386300.0,5.557113287,8.0,0.3581,5.175000000000001
368,80228.0,0.099560776,571700.0,5.557113287,2.0,0.345,5.175000000000001
369,80237.0,0.099560776,608000.0,5.557113287,8.0,0.3581,4.5
370,80241.0,0.105494482,420600.0,5.557113287,10.0,0.3575,5.34
371,80301.0,0.10905662266666667,979100.0,5.557113287,49.0,0.35855,1.6960000000000002
372,80302.0,0.10905662266666667,1123300.0,5.557113287,40.0,0.35845,2.7
373,80303.0,0.105494482,854600.0,5.557113287,14.0,0.35845,2.5
374,80305.0,0.099560776,1971600.0,5.557113287,15.0,0.35845,10.5
375,80447.0,0.10744830450000001,203800.0,21.23559256,3.0,0.362,3.0
376,80487.0,0.11133594050000001,833700.0,0.196316401,9.0,0.354,4.755
377,80501.0,0.10303216325,487300.0,5.557113287,21.0,0.35515,2.95
378,80503.0,0.10303216325,434800.0,5.557113287,4.0,0.35845,2.0
379,80504.0,0.10303216325,369400.0,5.557113287,7.0,0.35515,2.0
380,80528.0,0.10416080033333334,396100.0,5.557113287,6.0,0.3465,0.99
381,80538.0,0.11134010500000001,313400.0,5.557113287,5.0,0.3465,1.98
382,80601.0,0.111428188,277700.0,5.557113287,7.0,0.3625,4.154999999999999
383,80603.0,0.105494482,163100.0,5.557113287,1.0,0.3625,2.9699999999999998
384,80621.0,0.111428188,144100.0,5.557113287,1.0,0.3465,4.949999999999999
385,80903.0,0.084987155,303100.0,62.65516752,10.0,0.352,3.39
386,81211.0,0.105092691,94300.0,54.67587764,4.0,0.3515,9.27
387,81301.0,0.11622049725,363500.0,1.860047263,20.0,0.364,5.1450000000000005
388,81631.0,0.099022919,260300.0,0.966105849,7.0,0.359,2.175
389,83616.0,0.073055022,241500.0,0.208368357,1.0,0.06,7.5
390,83709.0,0.073055022,191100.0,0.208368357,2.0,0.06,3.0
391,83713.0,0.073055022,269000.0,0.208368357,2.0,0.06,3.0
392,84020.0,0.08664796999999999,477100.0,11.10630294,34.0,0.0725,2.4
393,84025.0,0.081112542,343000.0,11.10630294,3.0,0.0725,4.0
394,84058.0,0.08527993349999999,405300.0,47.8543645,11.0,0.0725,1.185
395,84070.0,0.081112542,459000.0,11.10630294,35.0,0.0725,1.98
396,84111.0,0.081112542,900000.0,11.10630294,28.0,0.0775,1.9500000000000002
397,84115.0,0.081112542,627700.0,11.10630294,6.0,0.0775,0.99
398,84116.0,0.081112542,390300.0,11.10630294,25.0,0.0775,9.795
399,84119.0,0.081112542,314900.0,11.10630294,21.0,0.0775,0.99
400,84321.0,0.08526703399999999,164600.0,0.707492637,5.0,0.07,3.0
401,85003.0,0.0984160345,754000.0,56.58734534,2.0,0.086,4.5
402,85004.0,0.0984160345,498200.0,56.58734534,15.0,0.086,4.125
403,85007.0,0.0984160345,486500.0,56.58734534,11.0,0.086,4.5
404,85016.0,0.0984160345,647800.0,2.09216958,7.0,0.086,3.0
405,85022.0,0.106665508,361100.0,2.09216958,6.0,0.086,4.5
406,85234.0,0.08513239650000001,312900.0,56.58734534,5.0,0.083,5.97
407,85250.0,0.0984160345,730400.0,2.09216958,3.0,0.088,3.0
408,85254.0,0.106665508,443400.0,2.09216958,12.0,0.086,4.47
409,85255.0,0.0984160345,592300.0,2.09216958,9.0,0.086,4.5
410,85260.0,0.0984160345,488500.0,2.09216958,16.0,0.0805,4.02
411,85718.0,0.1253686635,198400.0,19.6234941,1.0,0.087,6.0
412,86004.0,0.1267920445,311900.0,0.593250529,8.0,0.09181,3.0
413,87106.0,0.11380424,455200.0,29.11370255,11.0,0.0775,4.5600000000000005
414,87505.0,0.11380424,307200.0,1.380212799,16.0,0.083125,3.0
415,89011.0,0.049467422999999996,378500.0,3.497607948,1.0,0.08375,5.699999999999999
416,89169.0,0.049467422999999996,266300.0,3.497607948,7.0,0.08375,3.0
417,89183.0,0.049467422999999996,333500.0,3.497607948,1.0,0.08375,4.5
418,89502.0,0.047846374,305600.0,21.08842976,20.0,0.08265,7.92
419,90277.0,0.1144098215,6526300.0,98.41591895,6.0,0.22,8.895
420,93101.0,0.1144098215,3126700.0,29.90235838,20.0,0.2125,6.0
421,93901.0,0.19526342149999998,1356300.0,125.2839303,6.0,0.2175,3.0
422,93950.0,0.19526342149999998,4447600.0,125.2839303,9.0,0.2175,3.472
423,94115.0,0.145909859,30026800.0,82.13388047,3.0,0.21125,5.86
424,94303.0,0.18378552866666667,8437500.0,125.2839303,7.0,0.22375,4.5600000000000005
425,94402.0,0.19526342149999998,6140300.0,82.13388047,15.0,0.22125,3.0
426,94568.0,0.19526342149999998,2513300.0,82.13388047,20.0,0.2275,6.0
427,94588.0,0.19526342149999998,2693600.0,82.13388047,54.0,0.2325,3.2
428,94596.0,0.19526342149999998,1650100.0,82.13388047,17.0,0.2125,3.0
429,94931.0,0.19526342149999998,668600.0,57.11757781,5.0,0.22,1.5
430,94952.0,0.19526342149999998,892000.0,57.11757781,12.0,0.22,3.0
431,95008.0,0.19526342149999998,4584600.0,125.2839303,35.0,0.21875,5.9
432,95023.0,0.19526342149999998,735600.0,17.01596331,8.0,0.2175,3.3600000000000003
433,95050.0,0.18535248133333335,4484700.0,125.2839303,36.0,0.21875,9.0
434,95603.0,0.19526342149999998,238300.0,3.606238302,16.0,0.1975,4.5
435,96707.0,0.268402289,2442000.0,29.36939049,28.0,0.045,12.5
436,96720.0,0.348754669,359200.0,0.446162374,9.0,0.045,10.89
437,96761.0,0.348054661,1645200.0,0.283095138,2.0,0.04,9.54
438,96762.0,0.268402289,1992400.0,0.283095138,2.0,0.045,0.8999999999999999
439,96782.0,0.268402289,2751900.0,29.36939049,2.0,0.045,9.120000000000001
440,96793.0,0.348054661,1115900.0,0.283095138,1.0,0.04,7.0
441,96797.0,0.268402289,2960800.0,29.36939049,9.0,0.045,6.0
442,96813.0,0.268402289,3732700.0,29.36939049,13.0,0.045,6.5
443,97005.0,0.063331162,725700.0,75.3360558,6.0,0.0,5.0
444,97035.0,0.063331162,871200.0,75.3360558,2.0,0.0,3.0
445,97071.0,0.063331162,287600.0,75.3360558,4.0,0.0,5.0
446,97123.0,0.063331162,559500.0,75.3360558,17.0,0.0,3.0
447,97124.0,0.063331162,625000.0,8.394904991,14.0,0.0,3.0
448,97203.0,0.063331162,1150900.0,8.394904991,4.0,0.0,9.0
449,97205.0,0.063331162,1939000.0,8.394904991,6.0,0.0,4.0
450,97210.0,0.063331162,1897100.0,8.394904991,3.0,0.0,4.0
451,97217.0,0.063331162,1475900.0,8.394904991,15.0,0.0,5.9
452,97222.0,0.063331162,468300.0,75.3360558,1.0,0.0,3.0
453,97229.0,0.063331162,928100.0,8.394904991,1.0,0.0,5.9399999999999995
454,97232.0,0.063331162,2279800.0,8.394904991,9.0,0.0,4.2
455,97301.0,0.07185572,264100.0,75.3360558,18.0,0.0,8.5
456,97302.0,0.07185572,269400.0,75.3360558,6.0,0.0,3.0
457,97351.0,0.069235344,187900.0,75.3360558,3.0,0.0,3.0
458,97420.0,0.0800830825,120600.0,3.63622106,1.0,0.0,3.0
459,97836.0,0.06513687,71900.0,1.42664144,1.0,0.0,0.36
460,98004.0,0.077228413,2608600.0,1.091698699,85.0,0.102,5.694444444444445
461,98005.0,0.0645309945,1093500.0,1.091698699,37.0,0.102,37.5
462,98006.0,0.0645309945,1418500.0,1.091698699,5.0,0.101,5.9399999999999995
463,98008.0,0.0645309945,1508900.0,1.091698699,4.0,0.101,3.0
464,98011.0,0.07259745,845200.0,1.091698699,16.0,0.105,6.0
465,98027.0,0.0645309945,529500.0,6.710881471,7.0,0.101,5.5
466,98034.0,0.077228413,1160700.0,1.091698699,5.0,0.102,1.7999999999999998
467,98040.0,0.077228413,2308600.0,1.091698699,8.0,0.101,3.0
468,98052.0,0.0645309945,1192400.0,1.091698699,9.0,0.102,4.5
469,98057.0,0.0645309945,718800.0,6.710881471,19.0,0.101,1.5
470,98075.0,0.0645309945,895000.0,1.091698699,4.0,0.101,3.0
471,98105.0,0.10262325,3688600.0,1.091698699,10.0,0.1025,6.0
472,98109.0,0.10262325,4583300.0,1.091698699,52.0,0.1025,4.5
473,98110.0,0.0645309945,399000.0,18.38059985,4.0,0.092,3.9
474,98144.0,0.10262325,2808300.0,1.091698699,2.0,0.1025,0.23
475,98166.0,0.0645309945,643600.0,6.710881471,11.0,0.101,2.0
476,98188.0,0.0645309945,438200.0,6.710881471,15.0,0.101,2.5
477,98198.0,0.0645309945,499300.0,6.710881471,2.0,0.101,3.0
478,98223.0,0.07259745,197400.0,1.091698699,4.0,0.094,5.5
479,98225.0,0.0645309945,644000.0,0.6959871599999999,7.0,0.088,2.25
480,98226.0,0.0645309945,327800.0,0.6959871599999999,2.0,0.088,6.0
481,98257.0,0.0645309945,364600.0,18.38059985,1.0,0.086,3.0
482,98273.0,0.07259745,202900.0,1.091698699,7.0,0.088,2.9899999999999998
483,98275.0,0.088730361,839200.0,1.091698699,1.0,0.106,1.5
484,98402.0,0.093328167,646500.0,6.710881471,12.0,0.103,4.5
485,98409.0,0.094267639,322800.0,6.710881471,12.0,0.103,5.25
486,98502.0,0.08103543475,212300.0,152.6304148,7.0,0.094,9.705
487,98631.0,0.085097392,138700.0,4.089554527,1.0,0.083,4.949999999999999
