,ZIP,Electric Price,Land Value,Economic Activity,Station Count,Sales Tax,EV density
306,1507.0,0.09204539149999999,66200.0,210.4025618,4.0,0.0625,0.007373345
307,1510.0,0.131454809,211500.0,210.4025618,0.0,0.0625,0.007373345
308,1515.0,0.09204539149999999,72900.0,210.4025618,2.0,0.0625,0.007373345
309,1516.0,0.09204539149999999,106500.0,210.4025618,0.0,0.0625,0.007373345
310,1518.0,0.09204539149999999,105700.0,210.4025618,0.0,0.0625,0.007373345
311,1519.0,0.09204539149999999,168000.0,210.4025618,0.0,0.0625,0.007373345
312,1520.0,0.09204539149999999,161800.0,210.4025618,0.0,0.0625,0.007373345
313,1521.0,0.09204539149999999,132500.0,210.4025618,0.0,0.0625,0.007373345
314,1522.0,0.09204539149999999,108400.0,210.4025618,0.0,0.0625,0.007373345
315,1523.0,0.14270510819999999,138700.0,210.4025618,3.0,0.0625,0.007373345
316,1524.0,0.09204539149999999,84700.0,210.4025618,1.0,0.0625,0.007373345
317,1525.0,0.09204539149999999,117050.0,210.4025618,0.0,0.0625,0.007373345
318,1527.0,0.09204539149999999,149400.0,210.4025618,4.0,0.0625,0.007373345
319,1529.0,0.09204539149999999,90500.0,210.4025618,0.0,0.0625,0.007373345
320,1531.0,0.09204539149999999,166200.0,210.4025618,0.0,0.0625,0.007373345
321,1532.0,0.101249295,241900.0,210.4025618,3.0,0.0625,0.007373345
322,1534.0,0.09204539149999999,130500.0,210.4025618,0.0,0.0625,0.007373345
323,1535.0,0.09204539149999999,63300.0,210.4025618,0.0,0.0625,0.007373345
324,1536.0,0.101249295,189000.0,210.4025618,6.0,0.0625,0.007373345
325,1537.0,0.09204539149999999,81700.0,210.4025618,0.0,0.0625,0.007373345
326,1540.0,0.09204539149999999,95200.0,210.4025618,0.0,0.0625,0.007373345
327,1541.0,0.131454809,68400.0,210.4025618,0.0,0.0625,0.007373345
328,1542.0,0.09204539149999999,67000.0,210.4025618,0.0,0.0625,0.007373345
329,1543.0,0.09204539149999999,76300.0,210.4025618,0.0,0.0625,0.007373345
330,1545.0,0.101249295,335600.0,210.4025618,7.0,0.0625,0.007373345
331,1550.0,0.09204539149999999,73700.0,210.4025618,0.0,0.0625,0.007373345
332,1560.0,0.09204539149999999,217900.0,210.4025618,0.0,0.0625,0.007373345
333,1561.0,0.09204539149999999,147800.0,210.4025618,0.0,0.0625,0.007373345
334,1562.0,0.09204539149999999,77700.0,210.4025618,3.0,0.0625,0.007373345
335,1564.0,0.131454809,102600.0,210.4025618,5.0,0.0625,0.007373345
336,1566.0,0.09204539149999999,85200.0,210.4025618,2.0,0.0625,0.007373345
337,1568.0,0.10903510825,125500.0,210.4025618,0.0,0.0625,0.007373345
338,1569.0,0.09204539149999999,104500.0,210.4025618,1.0,0.0625,0.007373345
339,1570.0,0.09204539149999999,166800.0,210.4025618,0.0,0.0625,0.007373345
340,1571.0,0.09204539149999999,93800.0,210.4025618,0.0,0.0625,0.007373345
341,1581.0,0.11115950699999999,293100.0,210.4025618,3.0,0.0625,0.007373345
342,1583.0,0.131454809,136000.0,210.4025618,0.0,0.0625,0.007373345
343,1585.0,0.09204539149999999,73600.0,210.4025618,0.0,0.0625,0.007373345
344,1588.0,0.09204539149999999,166400.0,210.4025618,0.0,0.0625,0.007373345
