,ZIP,Electric Price,Land Value,Economic Activity,Station Count,Sales Tax,Converted Cost
0,1460.0,0.23538915047441047,0.0069175788474034085,0.03983084539878383,0.03571428571428571,0.1717032967032967,0.19506305339415075
1,1867.0,0.277026344708085,0.023861648423051933,0.03983084539878383,0.011904761904761904,0.1717032967032967,0.10048296216796349
2,1887.0,0.2240380715499402,0.011959147631662252,0.03983084539878383,0.20238095238095238,0.1717032967032967,0.10048296216796349
3,1950.0,0.16272386071681252,0.03414138384898619,0.03983084539878383,0.047619047619047616,0.1717032967032967,0.1427421518647706
4,2116.0,0.2735502756129778,0.6814748171473317,0.07592548507857265,0.19047619047619047,0.1717032967032967,0.12798497451033
5,2118.0,0.2735502756129778,0.6634144716016062,0.07592548507857265,0.2619047619047619,0.1717032967032967,0.013952240407834719
6,2139.0,0.2735502756129778,0.25679345562386496,0.07592548507857265,0.32142857142857145,0.1717032967032967,0.20266523566765046
7,2190.0,0.22905515479869892,0.014648206461071959,0.07592548507857265,0.0,0.1717032967032967,0.2567748859672659
8,2368.0,0.24685320312441048,0.013411972476299962,0.07592548507857265,0.0,0.1717032967032967,0.2567748859672659
9,2453.0,0.2735502756129778,0.05108878559170957,0.07592548507857265,0.05952380952380952,0.1717032967032967,0.10115374295680171
10,2459.0,0.2735502756129778,0.07473051098782094,0.07592548507857265,0.2261904761904762,0.1717032967032967,0.10115374295680171
11,2472.0,0.2735502756129778,0.08018860065643692,0.07592548507857265,0.14285714285714285,0.1717032967032967,0.09444593506841964
12,2860.0,0.2518592814985146,0.013318671798203962,0.07592548507857265,0.03571428571428571,0.19230769230769232,0.07432251140327341
13,2908.0,0.2518592814985146,0.012662234884457106,0.07592548507857265,0.17857142857142858,0.19230769230769232,0.10008049369466057
14,3053.0,0.2398444541316434,0.0024691358024691358,0.03983084539878383,0.011904761904761904,0.0,0.038100348806010195
15,3110.0,0.2398444541316434,0.0028056846770297063,0.027375812409676112,0.0,0.0,0.23530990072444322
16,3801.0,0.2398444541316434,0.014468269439029673,0.03983084539878383,0.05952380952380952,0.0,0.09444593506841964
17,4662.0,0.2131207267609959,0.019059995668182804,0.0007527630757340132,0.0,0.15109890109890112,0.11456935873356584
18,5401.0,0.3726322557272726,0.023428466703320504,0.011504917179337297,0.21428571428571427,0.19230769230769232,0.09344781325462838
19,5408.0,0.3726322557272726,0.01180920011329368,0.011504917179337297,0.011904761904761904,0.19230769230769232,0.09344781325462838
20,5452.0,0.39274737501360213,0.006107862248213126,0.011504917179337297,0.011904761904761904,0.19230769230769232,0.07432251140327341
21,5491.0,0.4083941159735935,0.0027457056696822777,0.011504917179337297,0.0,0.16483516483516483,0.034075664072980946
22,5641.0,0.5153873325386542,0.0013961780043651388,0.004753926317579569,0.03571428571428571,0.16483516483516483,0.05419908773812718
23,5672.0,0.39274737501360213,0.003325502740707419,0.011504917179337297,0.11904761904761904,0.16483516483516483,0.08387442983632946
24,5753.0,0.4083941159735935,0.0030822545442428483,0.011504917179337297,0.047619047619047616,0.19230769230769232,0.18057418835524544
25,6260.0,0.2604691697927746,0.001802702387497709,0.4115209016394605,0.011904761904761904,0.17445054945054947,0.06224845720418566
26,6437.0,0.294960099273291,0.005834624548074841,0.16542021924802297,0.0,0.17445054945054947,0.1105446740005366
27,6611.0,0.294960099273291,0.006900918012029123,0.16542021924802297,0.0,0.17445054945054947,0.15481620606385832
28,6820.0,0.2604691697927746,0.04247846587027874,0.16542021924802297,0.03571428571428571,0.17445054945054947,0.2607995707002951
29,6854.0,0.2604691697927746,0.0261341863681045,0.16542021924802297,0.0,0.17445054945054947,0.23530990072444322
30,6905.0,0.2604691697927746,0.02389830226087536,0.27927663183519735,0.011904761904761904,0.17445054945054947,0.12664341293265358
31,7081.0,0.12707019256640564,0.028423385148531346,0.27927663183519735,0.0,0.18200549450549453,0.15481620606385832
32,7094.0,0.13481211340581226,0.06342780026990553,0.27927663183519735,0.023809523809523808,0.18200549450549453,0.11456935873356584
33,7302.0,0.13481211340581226,0.29408373735859117,0.27927663183519735,0.16666666666666666,0.18200549450549453,0.1797692514086396
34,7662.0,0.13481211340581226,0.03378817413905133,0.27927663183519735,0.023809523809523808,0.18200549450549453,0.07029782667024415
35,7701.0,0.119328271726999,0.026497392579263923,1.0,0.011904761904761904,0.18200549450549453,0.15481620606385832
36,7834.0,0.119328271726999,0.011582612752203396,0.27927663183519735,0.011904761904761904,0.18200549450549453,0.07700563455862623
37,7920.0,0.12707019256640564,0.015571216740807385,0.08815680672102968,0.047619047619047616,0.18200549450549453,0.07432251140327341
38,8002.0,0.13481211340581226,0.007500708085503407,0.6993457469967524,0.07142857142857142,0.18200549450549453,0.12798497451033
39,8204.0,0.21050519770282106,0.0255977074690525,0.07413291572191968,0.0,0.18200549450549453,0.215186477059297
40,8542.0,0.13481211340581226,0.1147498375568551,0.6993457469967524,0.011904761904761904,0.18200549450549453,0.13469278239871207
41,8619.0,0.13481211340581226,0.010489661951650256,0.6993457469967524,0.023809523809523808,0.18200549450549453,0.11456935873356584
42,8628.0,0.13481211340581226,0.006017893737191983,0.6993457469967524,0.0,0.18200549450549453,0.11456935873356584
43,8690.0,0.13481211340581226,0.013475283650722248,0.6993457469967524,0.011904761904761904,0.18200549450549453,0.19506305339415075
44,8751.0,0.119328271726999,0.07389080488495693,1.0,0.05952380952380952,0.18200549450549453,0.11456935873356584
45,8822.0,0.119328271726999,0.004844970926842272,0.08815680672102968,0.011904761904761904,0.18200549450549453,0.10115374295680171
46,8830.0,0.13481211340581226,0.027357091684577065,0.27927663183519735,0.011904761904761904,0.18200549450549453,0.215186477059297
47,8844.0,0.12707019256640564,0.009290081804701688,0.6993457469967524,0.011904761904761904,0.18200549450549453,0.23691977461765493
48,13820.0,0.07640840033416316,0.0008330417687142834,0.01406661226554755,0.011904761904761904,0.7692307692307693,0.013952240407834719
49,15904.0,0.14935608216821084,0.002105929591309708,0.023193621397964638,0.011904761904761904,0.16483516483516483,0.2755567480547357
50,16801.0,0.10951412085708206,0.007763949284417121,0.008231928306861992,0.09523809523809523,0.16483516483516483,0.07432251140327341
51,17055.0,0.09436776102253734,0.004655037403575415,0.08149257815254266,0.023809523809523808,0.16483516483516483,0.07351757445666755
52,17562.0,0.05291584437713895,0.00240582462804685,0.25739377237735384,0.0,0.16483516483516483,0.12798497451033
53,19095.0,0.07347655166119291,0.006064544076239983,0.6993457469967524,0.0,0.16483516483516483,0.07874966460960557
